YEAR,MO,DY,QV2M,RH2M,PRECTOTCORR,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,WD50M,PRECTOTCORR_next,TS_next,RH2M_next,PS_next,WS1OM_next,WD1OM_next
2004,7,4,8.91,50.19,0.0,23.37,12.4,17.89,23.56,4.73,25.36,20.62,101.56,2.46,3.54,0.75,2.79,130.38,2.95,4.55,0.85,3.7,130.5,0.0,24.12,65.19,101.75,2.23,54.38
2004,7,5,11.78,65.19,0.0,23.79,16.68,20.23,24.12,4.41,25.76,21.36,101.75,2.23,3.98,0.37,3.62,54.38,2.84,4.73,0.38,4.36,53.44,0.42,23.31,77.06,101.88,4.16,168.62
2004,7,6,12.94,77.06,0.42,22.65,18.19,20.42,23.31,2.64,23.91,21.28,101.88,4.16,6.03,3.26,2.77,168.62,4.73,7.23,3.47,3.76,169.06,0.0,24.08,77.19,101.73,4.83,170.56
2004,7,7,13.61,77.19,0.0,23.47,19.06,21.26,24.08,4.45,25.69,21.25,101.73,4.83,7.92,2.0,5.92,170.56,5.91,8.93,2.25,6.68,171.06,0.0,24.36,72.12,101.33,3.66,149.31
2004,7,8,13.06,72.12,0.0,23.91,18.32,21.12,24.36,5.06,26.23,21.18,101.33,3.66,5.82,1.3,4.52,149.31,4.57,6.73,1.7,5.02,150.31,0.02,24.36,72.0,101.27,6.84,120.75
2004,7,9,13.06,72.0,0.02,23.79,18.22,21.01,24.36,4.18,25.74,21.56,101.27,6.84,8.44,5.52,2.91,120.75,8.09,9.69,6.86,2.83,121.12,0.04,23.71,66.81,101.1,4.48,67.06
2004,7,10,10.99,66.81,0.04,22.15,15.64,18.9,23.71,2.15,23.45,21.3,101.1,4.48,7.27,2.77,4.49,67.06,4.93,8.19,2.77,5.41,67.0,0.28,24.06,56.25,101.09,2.23,159.12
2004,7,11,9.83,56.25,0.28,23.18,13.87,18.52,24.06,3.62,24.98,21.36,101.09,2.23,3.66,0.25,3.41,159.12,2.51,4.35,0.28,4.07,173.19,0.0,24.19,66.38,100.97,5.96,198.81
2004,7,12,11.96,66.38,0.0,23.63,16.87,20.25,24.19,4.16,25.82,21.66,100.97,5.96,7.31,4.45,2.87,198.81,7.0,8.29,5.38,2.91,199.75,0.0,24.5,71.19,100.93,4.9,168.56
2004,7,13,12.88,71.19,0.0,23.65,18.06,20.86,24.5,3.99,25.55,21.56,100.93,4.9,6.86,3.03,3.83,168.56,5.51,7.59,3.59,3.99,169.56,0.0,25.15,66.94,100.94,4.11,154.44
2004,7,14,12.94,66.94,0.0,24.82,18.16,21.49,25.15,3.56,26.72,23.15,100.94,4.11,5.31,2.87,2.44,154.44,4.92,6.65,3.33,3.32,155.5,0.0,25.36,72.06,100.93,4.05,149.25
2004,7,15,14.22,72.06,0.0,25.19,19.57,22.38,25.36,4.46,27.4,22.94,100.93,4.05,5.27,2.6,2.67,149.25,5.15,7.22,2.98,4.24,150.44,0.0,25.79,71.88,101.12,3.18,122.69
2004,7,16,14.53,71.88,0.0,25.74,19.94,22.84,25.79,5.65,28.63,22.98,101.12,3.18,4.27,2.12,2.15,122.69,4.19,6.2,2.37,3.84,123.56,0.0,26.18,65.5,101.33,2.77,117.69
2004,7,17,13.79,65.5,0.0,26.51,19.19,22.85,26.18,6.58,29.53,22.94,101.33,2.77,3.58,1.12,2.45,117.69,3.62,4.66,1.5,3.16,118.44,0.0,25.57,80.12,101.65,8.52,194.5
2004,7,18,15.62,80.12,0.0,24.98,21.23,23.11,25.57,3.33,26.35,23.02,101.65,8.52,10.42,3.56,6.86,194.5,9.86,12.07,4.88,7.19,194.75,0.01,24.93,84.44,101.51,9.69,224.38
2004,7,19,15.5,84.44,0.01,23.93,21.13,22.53,24.93,2.88,25.45,22.57,101.51,9.69,12.33,8.07,4.26,224.38,11.13,14.41,9.19,5.23,224.69,0.02,24.44,80.75,101.55,9.58,111.69
2004,7,20,14.59,80.75,0.02,23.66,20.14,21.9,24.44,2.41,24.96,22.55,101.55,9.58,12.02,7.99,4.03,111.69,11.07,14.09,9.26,4.83,97.0,0.1,24.27,75.25,101.47,7.89,56.19
2004,7,21,13.55,75.25,0.1,23.61,18.94,21.27,24.27,2.09,24.76,22.66,101.47,7.89,9.2,5.38,3.82,56.19,9.07,10.7,6.62,4.08,56.69,0.0,24.63,74.81,101.15,4.58,34.94
2004,7,22,13.73,74.81,0.0,23.87,19.12,21.5,24.63,3.26,25.54,22.27,101.15,4.58,6.43,2.02,4.41,34.94,5.3,7.29,2.33,4.97,35.31,0.11,24.9,73.0,100.86,1.58,160.62
2004,7,23,13.85,73.0,0.11,24.4,19.21,21.81,24.9,3.54,26.2,22.66,100.86,1.58,2.68,0.23,2.45,160.62,1.96,3.67,0.26,3.41,175.31,0.07,24.98,74.88,100.91,2.15,108.5
2004,7,24,13.73,74.88,0.07,23.87,19.11,21.49,24.98,3.57,25.85,22.28,100.91,2.15,3.52,0.59,2.92,108.5,2.39,4.12,0.68,3.45,106.38,0.01,25.33,76.31,100.97,2.3,65.62
2004,7,25,14.28,76.31,0.01,24.22,19.74,21.98,25.33,3.62,25.89,22.26,100.97,2.3,3.4,1.32,2.08,65.62,2.61,4.05,1.48,2.57,65.12,0.01,25.62,76.38,101.04,2.98,32.12
2004,7,26,14.65,76.38,0.01,24.65,20.13,22.39,25.62,3.7,26.58,22.9,101.04,2.98,4.17,1.85,2.33,32.12,3.5,4.82,2.25,2.56,31.75,0.01,26.05,76.56,101.09,3.38,20.69
2004,7,27,14.83,76.56,0.01,24.82,20.34,22.58,26.05,3.8,26.59,22.78,101.09,3.38,4.68,2.12,2.55,20.69,3.84,5.19,2.24,2.95,20.44,0.0,26.35,74.25,101.2,4.8,28.88
2004,7,28,15.2,74.25,0.0,25.75,20.69,23.22,26.35,3.74,27.61,23.87,101.2,4.8,5.95,3.93,2.02,28.88,5.65,6.7,4.79,1.9,29.19,0.0,26.98,69.94,101.27,3.75,33.88
2004,7,29,14.59,69.94,0.0,26.12,20.06,23.08,26.98,4.34,28.16,23.83,101.27,3.75,4.64,2.87,1.77,33.88,4.36,5.66,3.26,2.4,34.0,0.0,27.41,70.56,101.23,3.04,25.31
2004,7,30,15.14,70.56,0.0,26.65,20.62,23.64,27.41,4.33,28.91,24.59,101.23,3.04,3.73,2.16,1.58,25.31,3.58,4.43,2.47,1.96,25.12,0.0,27.7,62.56,101.18,1.84,121.31
2004,7,31,13.92,62.56,0.0,27.31,19.26,23.29,27.7,4.68,29.32,24.64,101.18,1.84,2.89,0.7,2.19,121.31,2.3,3.88,0.78,3.09,121.0,0.0,27.23,62.06,101.24,3.66,69.06
2004,8,1,13.06,62.06,0.0,26.24,18.16,22.2,27.23,2.47,27.67,25.2,101.24,3.66,4.88,1.25,3.63,69.06,4.03,5.42,1.37,4.06,68.75,0.0,27.09,57.94,100.94,3.31,117.81
2004,8,2,12.08,57.94,0.0,25.98,17.01,21.5,27.09,3.17,27.62,24.45,100.94,3.31,4.98,1.04,3.93,117.81,3.55,5.22,1.12,4.09,118.44,0.38,27.08,66.12,100.41,4.57,115.25
2004,8,3,14.22,66.12,0.38,26.45,19.57,23.01,27.08,3.59,28.03,24.44,100.41,4.57,6.06,2.59,3.47,115.25,5.14,6.64,2.94,3.7,115.94,0.35,27.09,75.19,100.5,5.84,36.75
2004,8,4,16.05,75.19,0.35,26.31,21.51,23.91,27.09,2.46,27.77,25.3,100.5,5.84,7.59,4.21,3.38,36.75,6.76,8.84,4.8,4.05,36.44,0.02,26.37,73.31,101.31,7.75,75.69
2004,8,5,14.47,73.31,0.02,25.07,19.97,22.51,26.37,2.1,26.19,24.09,101.31,7.75,8.8,5.7,3.1,75.69,8.77,10.22,6.94,3.27,75.75,0.01,26.4,64.75,101.56,6.19,54.62
2004,8,6,13.06,64.75,0.01,25.58,18.34,21.96,26.4,2.59,27.08,24.5,101.56,6.19,7.59,4.9,2.7,54.62,7.03,8.73,5.96,2.77,55.06,0.04,26.22,69.12,101.5,5.82,87.94
2004,8,7,14.34,69.12,0.04,26.03,19.78,22.9,26.22,2.41,27.23,24.8,101.5,5.82,7.12,3.11,4.01,87.94,6.77,8.41,3.88,4.53,88.94,0.0,26.38,64.81,101.21,5.84,58.06
2004,8,8,13.37,64.81,0.0,26.07,18.43,22.25,26.38,3.39,27.77,24.38,101.21,5.84,6.95,4.88,2.05,58.06,6.78,7.79,5.47,2.32,58.88,0.0,26.62,68.56,101.0,5.52,52.69
2004,8,9,14.28,68.56,0.0,26.24,19.52,22.88,26.62,4.27,28.34,24.07,101.0,5.52,7.62,3.78,3.84,52.69,6.47,8.72,4.86,3.86,53.44,0.0,26.99,62.44,100.93,4.26,83.56
2004,8,10,13.37,62.44,0.0,26.78,18.26,22.52,26.99,4.79,29.15,24.36,100.93,4.26,6.49,2.96,3.53,83.56,5.05,7.76,3.45,4.31,84.25,0.0,26.98,69.06,100.33,3.94,131.5
2004,8,11,15.01,69.06,0.0,26.85,20.27,23.56,26.98,5.25,29.45,24.19,100.33,3.94,5.94,2.27,3.66,131.5,4.94,7.88,2.56,5.31,132.31,0.0,27.39,68.44,100.05,4.97,181.88
2004,8,12,15.32,68.44,0.0,27.23,20.65,23.94,27.39,6.55,31.56,25.01,100.05,4.97,11.12,1.51,9.61,181.88,5.8,12.88,1.64,11.24,182.44,0.02,26.17,76.31,100.94,6.4,194.31
2004,8,13,15.44,76.31,0.02,25.46,20.95,23.21,26.17,2.9,26.8,23.9,100.94,6.4,9.39,4.8,4.59,194.31,7.38,11.05,5.67,5.38,194.12,0.35,26.21,75.12,101.39,3.6,79.06
2004,8,14,14.53,75.12,0.35,24.81,20.08,22.44,26.21,2.38,26.08,23.7,101.39,3.6,4.45,2.34,2.09,79.06,3.98,5.36,2.66,2.7,79.12,0.0,26.71,68.12,100.8,3.93,165.62
2004,8,15,14.65,68.12,0.0,26.55,20.09,23.32,26.71,5.17,28.94,23.76,100.8,3.93,5.56,2.12,3.45,165.62,5.02,7.69,2.42,5.27,166.81,0.01,26.69,80.06,101.06,6.84,139.0
2004,8,16,16.72,80.06,0.01,26.01,22.26,24.13,26.69,3.39,27.71,24.32,101.06,6.84,9.16,0.05,9.11,139.0,7.86,10.61,0.1,10.51,140.38,0.0,27.4,75.06,101.43,5.05,135.38
2004,8,17,16.48,75.06,0.0,27.01,22.02,24.52,27.4,4.47,29.62,25.15,101.43,5.05,8.84,1.77,7.07,135.38,6.08,10.28,2.8,7.49,136.56,0.01,27.87,71.12,101.26,3.55,83.5
2004,8,18,16.05,71.12,0.01,27.7,21.45,24.58,27.87,5.7,30.81,25.12,101.26,3.55,4.27,2.57,1.7,83.5,4.61,6.3,3.23,3.08,84.19,0.0,27.67,69.94,100.86,5.22,80.56
2004,8,19,16.24,69.94,0.0,27.89,21.72,24.8,27.67,4.45,29.82,25.37,100.86,5.22,6.38,3.71,2.67,80.56,6.83,8.49,5.16,3.33,81.5,0.22,27.28,66.12,100.9,6.21,63.69
2004,8,20,14.83,66.12,0.22,27.37,20.14,23.76,27.28,4.23,29.16,24.93,100.9,6.21,7.95,4.26,3.69,63.69,7.59,9.16,5.43,3.73,65.19,0.0,27.39,69.62,101.03,5.23,55.38
2004,8,21,15.38,69.62,0.0,27.23,20.68,23.96,27.39,4.48,29.56,25.08,101.03,5.23,6.34,3.77,2.58,55.38,6.39,7.57,4.78,2.79,56.31,0.08,27.42,73.5,101.12,5.66,68.81
2004,8,22,16.24,73.5,0.08,27.26,21.6,24.43,27.42,4.66,29.73,25.07,101.12,5.66,7.09,4.46,2.62,68.81,6.95,8.38,5.41,2.98,70.19,0.0,27.48,76.0,101.12,5.97,74.56
2004,8,23,16.72,76.0,0.0,27.1,22.18,24.64,27.48,3.97,29.19,25.22,101.12,5.97,7.16,4.55,2.61,74.56,7.1,8.47,5.51,2.96,75.75,0.0,27.72,70.56,101.08,3.85,59.38
2004,8,24,15.87,70.56,0.0,27.52,21.29,24.4,27.72,5.3,30.33,25.03,101.08,3.85,6.9,2.57,4.33,59.38,4.79,8.26,3.45,4.81,60.25,0.0,27.43,78.0,101.11,5.22,30.19
2004,8,25,16.85,78.0,0.0,26.73,22.23,24.48,27.43,4.48,29.12,24.64,101.11,5.22,6.35,3.85,2.5,30.19,6.15,7.56,4.53,3.03,15.94,0.0,26.84,75.62,101.22,9.08,224.25
2004,8,26,15.56,75.62,0.0,25.76,21.05,23.4,26.84,2.61,27.58,24.98,101.22,9.08,13.57,6.05,7.53,224.25,10.33,15.16,7.01,8.15,209.62,0.09,27.12,75.88,101.18,6.44,17.5
2004,8,27,16.24,75.88,0.09,26.51,21.83,24.17,27.12,3.03,28.01,24.98,101.18,6.44,7.72,5.1,2.61,17.5,7.51,9.34,5.98,3.37,17.88,0.0,27.35,72.12,101.17,3.7,78.38
2004,8,28,15.75,72.12,0.0,26.87,21.29,24.08,27.35,3.77,28.97,25.19,101.17,3.7,5.7,1.44,4.26,78.38,4.45,7.02,1.6,5.42,79.0,0.0,27.55,73.44,101.29,2.8,133.38
2004,8,29,16.3,73.44,0.0,27.19,21.89,24.55,27.55,4.55,29.65,25.1,101.29,2.8,3.73,1.43,2.3,133.38,3.54,5.4,1.57,3.83,133.94,0.0,27.79,72.25,101.32,3.14,104.88
2004,8,30,16.05,72.25,0.0,27.37,21.62,24.5,27.79,5.63,30.4,24.77,101.32,3.14,4.98,1.85,3.13,104.88,3.92,6.91,2.09,4.83,105.5,0.0,27.77,75.19,101.3,4.55,86.0
2004,8,31,16.78,75.19,0.0,27.39,22.32,24.85,27.77,4.34,29.66,25.33,101.3,4.55,5.78,3.11,2.67,86.0,5.35,6.62,3.62,3.0,86.38,0.12,27.25,62.0,101.3,5.55,98.94
2004,9,1,13.61,62.0,0.12,27.01,18.89,22.95,27.25,3.18,28.53,25.36,101.3,5.55,7.2,2.87,4.33,98.94,6.38,8.09,3.31,4.77,99.44,0.0,26.88,57.81,101.33,5.64,84.75
2004,9,2,12.08,57.81,0.0,26.19,17.09,21.64,26.88,3.09,27.67,24.58,101.33,5.64,6.4,4.14,2.26,84.75,6.45,7.61,4.95,2.66,85.38,0.0,26.9,59.69,101.35,5.5,44.88
2004,9,3,12.39,59.69,0.0,26.07,17.49,21.78,26.9,2.88,27.61,24.73,101.35,5.5,7.95,3.66,4.29,44.88,6.3,9.48,3.8,5.68,29.75,0.0,26.59,72.38,101.39,6.93,153.25
2004,9,4,14.59,72.38,0.0,25.46,20.13,22.8,26.59,3.08,26.87,23.79,101.39,6.93,8.04,4.46,3.57,153.25,7.98,9.27,5.42,3.84,153.12,0.65,26.18,73.44,101.03,4.27,84.75
2004,9,5,14.22,73.44,0.65,24.77,19.69,22.23,26.18,2.33,26.04,23.72,101.03,4.27,5.93,2.54,3.4,84.75,4.69,6.27,2.88,3.39,85.06,0.66,25.54,74.19,101.45,9.64,15.38
2004,9,6,13.24,74.19,0.66,23.48,18.58,21.03,25.54,3.31,24.75,21.44,101.45,9.64,12.0,5.38,6.62,15.38,10.9,13.65,6.4,7.25,15.62,0.32,24.53,73.38,102.24,9.02,32.44
2004,9,7,11.84,73.38,0.32,21.93,16.95,19.44,24.53,1.45,22.72,21.26,102.24,9.02,10.26,7.49,2.77,32.44,10.11,11.5,8.71,2.79,32.62,0.06,24.51,70.19,101.91,4.79,55.38
2004,9,8,11.35,70.19,0.06,21.96,16.27,19.12,24.51,1.83,22.94,21.1,101.91,4.79,7.36,1.98,5.38,55.38,5.28,8.55,2.21,6.34,55.31,0.03,24.59,77.56,101.24,5.68,156.25
2004,9,9,14.04,77.56,0.03,23.59,19.43,21.51,24.59,4.36,25.48,21.12,101.24,5.68,7.82,1.84,5.98,156.25,6.46,8.76,2.05,6.72,157.44,0.09,25.48,81.5,100.65,6.63,175.88
2004,9,10,16.36,81.5,0.09,25.34,21.83,23.58,25.48,5.7,28.53,22.82,100.65,6.63,16.12,3.48,12.64,175.88,8.28,18.97,4.09,14.88,176.75,0.48,24.2,70.31,101.69,11.77,112.19
2004,9,11,11.72,70.31,0.48,22.42,16.73,19.58,24.2,1.79,23.2,21.41,101.69,11.77,15.71,9.84,5.87,112.19,13.51,18.51,10.91,7.59,112.44,3.24,23.1,71.0,102.22,10.6,28.75
2004,9,12,10.44,71.0,3.24,20.44,15.02,17.73,23.1,1.91,21.28,19.37,102.22,10.6,11.72,9.41,2.3,28.75,11.99,13.16,10.72,2.44,29.06,0.65,22.88,68.25,102.55,6.71,51.19
2004,9,13,9.58,68.25,0.65,19.73,13.72,16.72,22.88,1.6,20.62,19.02,102.55,6.71,9.45,4.39,5.06,51.19,7.52,10.77,5.24,5.52,51.56,0.0,22.94,58.81,102.51,4.32,66.19
2004,9,14,8.91,58.81,0.0,21.06,12.66,16.86,22.94,3.07,22.5,19.43,102.51,4.32,5.33,3.47,1.86,66.19,4.83,5.55,4.05,1.51,66.94,0.0,22.97,56.62,102.32,4.7,49.81
2004,9,15,9.34,56.62,0.0,22.42,13.32,17.87,22.97,2.34,23.68,21.34,102.32,4.7,6.52,3.24,3.27,49.81,5.34,7.07,3.81,3.25,50.25,0.0,22.97,58.5,102.06,3.95,65.44
2004,9,16,9.89,58.5,0.0,22.7,14.04,18.37,22.97,2.76,24.27,21.51,102.06,3.95,6.1,2.23,3.86,65.44,4.43,6.62,2.58,4.05,65.56,0.59,22.94,65.5,101.73,3.95,80.62
2004,9,17,11.05,65.5,0.59,22.62,15.69,19.15,22.94,3.27,24.39,21.12,101.73,3.95,5.4,2.02,3.38,80.62,4.41,5.84,2.25,3.59,81.31,0.05,23.08,68.69,101.95,6.38,209.81
2004,9,18,11.66,68.69,0.05,22.66,16.58,19.62,23.08,2.33,23.92,21.6,101.95,6.38,8.85,1.98,6.88,209.81,7.3,10.22,2.2,8.02,210.06,0.0,23.19,67.44,102.33,4.51,197.38
2004,9,19,11.35,67.44,0.0,22.69,16.26,19.48,23.19,2.65,24.19,21.55,102.33,4.51,8.01,0.45,7.56,197.38,5.22,9.77,0.48,9.3,197.38,0.0,23.12,62.38,102.36,2.22,168.44
2004,9,20,10.31,62.38,0.0,22.57,14.78,18.67,23.12,4.18,25.08,20.9,102.36,2.22,4.23,0.73,3.5,168.44,2.44,4.46,0.79,3.67,169.56,0.0,22.89,68.81,102.17,5.31,153.0
2004,9,21,11.29,68.81,0.0,22.33,16.22,19.27,22.89,3.48,24.15,20.67,102.17,5.31,7.45,2.3,5.13,153.0,6.09,8.21,2.54,5.67,153.88,0.0,23.12,70.38,101.58,6.06,154.44
2004,9,22,12.21,70.38,0.0,23.09,17.34,20.22,23.12,3.45,25.12,21.68,101.58,6.06,7.71,3.64,4.07,154.44,7.2,8.76,4.23,4.53,155.5,0.0,23.23,72.75,101.06,5.26,165.12
2004,9,23,12.82,72.75,0.0,23.26,17.97,20.62,23.23,3.6,25.4,21.8,101.06,5.26,6.94,3.52,3.42,165.12,6.35,8.19,4.05,4.14,166.38,0.03,22.87,85.81,101.39,9.04,245.69
2004,9,24,14.65,85.81,0.03,22.67,20.14,21.4,22.87,2.75,23.85,21.1,101.39,9.04,13.85,2.39,11.46,245.69,10.87,16.36,3.78,12.58,216.12,0.0,22.85,84.06,101.92,4.09,134.62
2004,9,25,13.79,84.06,0.0,22.2,19.33,20.76,22.85,3.6,24.39,20.79,101.92,4.09,5.76,0.31,5.45,134.62,4.84,6.73,0.36,6.38,135.81,0.0,22.83,86.5,101.89,4.56,169.25
2004,9,26,14.71,86.5,0.0,22.8,20.37,21.58,22.83,3.84,25.08,21.24,101.89,4.56,5.34,1.81,3.52,169.25,5.88,7.44,2.05,5.39,170.19,0.0,23.39,74.56,102.05,1.18,160.19
2004,9,27,13.18,74.56,0.0,23.76,18.51,21.13,23.39,6.65,27.98,21.34,102.05,1.18,2.23,0.41,1.82,160.19,1.43,3.2,0.39,2.81,162.94,0.05,23.29,73.81,102.08,1.84,111.0
2004,9,28,12.63,73.81,0.05,23.04,17.86,20.45,23.29,4.94,25.9,20.96,102.08,1.84,2.9,0.4,2.5,111.0,2.18,3.89,0.45,3.44,110.62,0.0,23.12,67.56,102.16,2.16,139.56
2004,9,29,11.41,67.56,0.0,22.86,16.37,19.62,23.12,3.8,25.1,21.3,102.16,2.16,4.77,0.74,4.03,139.56,2.5,5.45,0.81,4.64,140.5,0.0,23.06,74.0,102.03,5.53,173.88
2004,9,30,12.7,74.0,0.0,22.98,17.98,20.48,23.06,4.09,25.29,21.2,102.03,5.53,7.25,2.79,4.46,173.88,6.57,8.23,3.17,5.06,174.75,0.0,23.27,75.0,101.73,5.45,169.94
2004,10,1,13.18,75.0,0.0,23.33,18.52,20.93,23.27,3.86,25.49,21.63,101.73,5.45,6.54,4.42,2.12,169.94,6.64,7.59,5.27,2.31,170.75,0.04,23.1,78.81,101.47,4.08,130.5
2004,10,2,13.37,78.81,0.04,22.65,18.7,20.68,23.1,4.12,25.15,21.05,101.47,4.08,6.98,0.8,6.19,130.5,4.81,7.91,0.87,7.04,130.25,0.02,22.69,79.75,101.25,4.57,51.5
2004,10,3,12.76,79.75,0.02,21.66,17.98,19.82,22.69,1.78,22.74,20.96,101.25,4.57,9.53,2.07,7.46,51.5,5.2,11.04,2.01,9.03,51.44,1.95,21.19,80.69,101.97,9.59,14.56
2004,10,4,10.99,80.69,1.95,19.06,15.69,17.37,21.19,3.46,20.92,17.45,101.97,9.59,11.13,8.09,3.05,14.56,10.8,12.34,9.58,2.76,15.0,2.5,20.43,76.62,102.72,9.46,21.69
2004,10,5,9.16,76.62,2.5,17.19,13.07,15.13,20.43,0.57,17.51,16.94,102.72,9.46,11.07,7.08,3.99,21.69,10.63,12.26,8.23,4.02,22.06,0.91,20.84,73.25,103.1,5.96,59.5
2004,10,6,8.85,73.25,0.91,17.42,12.59,15.01,20.84,0.8,17.71,16.91,103.1,5.96,7.02,4.89,2.12,59.5,6.7,8.2,5.5,2.7,59.81,0.01,21.01,74.38,103.1,5.65,102.75
2004,10,7,9.03,74.38,0.01,17.51,12.93,15.22,21.01,1.38,18.28,16.9,103.1,5.65,6.12,5.03,1.08,102.75,6.34,6.8,5.92,0.88,103.5,0.45,20.9,66.56,102.59,9.16,150.0
2004,10,8,9.09,66.56,0.45,19.31,12.96,16.13,20.9,1.91,20.08,18.18,102.59,9.16,10.9,6.01,4.9,150.0,10.64,12.09,7.26,4.84,150.94,0.0,20.83,69.62,101.76,8.3,166.94
2004,10,9,10.5,69.62,0.0,20.74,14.94,17.84,20.83,2.91,22.49,19.58,101.76,8.3,9.26,6.3,2.95,166.94,9.91,10.63,7.84,2.79,168.19,0.01,20.81,80.12,101.42,5.62,252.38
2004,10,10,12.21,80.12,0.01,20.93,17.26,19.09,20.81,5.95,24.93,18.98,101.42,5.62,9.79,1.14,8.65,252.38,7.01,11.29,1.51,9.79,253.31,0.0,20.66,80.5,101.85,3.98,206.19
2004,10,11,11.72,80.5,0.0,20.28,16.69,18.48,20.66,3.76,22.57,18.81,101.85,3.98,6.6,1.19,5.41,206.19,4.75,8.0,1.37,6.63,206.25,0.05,20.85,79.0,101.42,7.05,254.62
2004,10,12,11.9,79.0,0.05,21.1,16.83,18.97,20.85,7.93,26.48,18.55,101.42,7.05,14.88,1.52,13.35,254.62,8.66,17.59,2.15,15.45,255.69,3.77,18.53,76.81,102.78,15.23,211.0
2004,10,13,7.87,76.81,3.77,14.62,10.6,12.61,18.53,5.56,18.14,12.58,102.78,15.23,16.48,12.58,3.9,211.0,17.55,19.0,14.35,4.65,211.25,3.69,17.94,80.38,103.51,7.59,70.38
2004,10,14,7.32,80.38,3.69,13.08,9.78,11.43,17.94,1.85,14.26,12.41,103.51,7.59,11.84,5.1,6.73,70.38,8.39,13.48,5.39,8.09,70.75,0.09,18.39,75.75,102.99,8.06,137.12
2004,10,15,7.87,75.75,0.09,15.11,10.89,13.0,18.39,1.23,15.63,14.4,102.99,8.06,10.42,5.3,5.12,137.12,9.03,11.51,6.32,5.19,138.25,0.01,18.43,75.56,102.65,5.8,122.31
2004,10,16,8.48,75.56,0.01,16.16,11.86,14.01,18.43,1.07,16.74,15.66,102.65,5.8,6.55,4.87,1.69,122.31,6.54,7.3,5.89,1.42,123.5,0.09,18.39,70.75,102.68,5.72,109.31
2004,10,17,8.3,70.75,0.09,16.92,11.6,14.26,18.39,1.59,17.6,16.01,102.68,5.72,6.62,4.64,1.98,109.31,6.5,7.4,5.51,1.89,110.06,0.02,18.79,70.25,102.56,6.01,144.62
2004,10,18,8.85,70.25,0.02,18.04,12.55,15.3,18.79,2.5,19.52,17.02,102.56,6.01,6.86,5.03,1.83,144.62,6.88,7.49,5.92,1.57,145.75,0.0,18.34,74.81,102.26,6.59,150.06
2004,10,19,9.58,74.81,0.0,18.28,13.73,16.01,18.34,2.24,19.61,17.37,102.26,6.59,7.52,5.51,2.0,150.06,7.78,8.45,6.65,1.81,151.0,0.0,18.32,87.31,101.59,4.98,256.5
2004,10,20,11.23,87.31,0.0,18.25,16.08,17.16,18.32,4.22,20.56,16.34,101.59,4.98,6.55,2.65,3.9,256.5,6.36,8.52,3.3,5.22,257.38,0.03,18.23,84.06,100.84,6.57,221.5
2004,10,21,11.17,84.06,0.03,18.73,15.83,17.28,18.23,6.11,22.45,16.34,100.84,6.57,11.75,1.44,10.31,221.5,8.55,14.38,1.61,12.77,222.06,0.52,17.11,77.88,101.72,6.7,182.25
2004,10,22,8.24,77.88,0.52,15.08,11.25,13.16,17.11,3.22,16.55,13.33,101.72,6.7,10.48,3.75,6.73,182.25,7.62,12.5,3.98,8.52,182.06,0.27,16.35,73.19,102.67,4.22,71.12
2004,10,23,7.02,73.19,0.27,13.84,9.12,11.48,16.35,1.7,14.79,13.08,102.67,4.22,5.54,3.39,2.15,71.12,4.73,6.75,3.79,2.96,70.75,0.24,17.06,78.12,102.4,6.7,193.38
2004,10,24,9.28,78.12,0.24,17.12,13.19,15.15,17.06,4.81,19.36,14.55,102.4,6.7,8.81,5.23,3.58,193.38,8.27,10.75,6.13,4.62,194.19,0.0,16.74,72.69,102.12,4.11,191.81
2004,10,25,8.18,72.69,0.0,16.15,10.98,13.56,16.74,2.96,17.87,14.9,102.12,4.11,6.66,0.73,5.93,191.81,4.76,8.49,0.76,7.74,206.62,0.0,16.65,71.44,102.62,2.94,146.94
2004,10,26,8.36,71.44,0.0,16.85,11.59,14.23,16.65,3.73,18.76,15.03,102.62,2.94,4.36,1.28,3.08,146.94,3.49,5.11,1.42,3.69,147.25,0.0,16.96,85.06,102.61,5.63,159.62
2004,10,27,10.13,85.06,0.0,17.19,14.65,15.92,16.96,3.26,18.87,15.61,102.61,5.63,7.67,1.28,6.4,159.62,6.93,9.5,1.4,8.11,160.38,0.0,17.22,87.38,101.95,5.52,186.38
2004,10,28,10.86,87.38,0.0,17.74,15.55,16.65,17.22,3.55,20.03,16.48,101.95,5.52,6.77,2.94,3.84,186.38,7.48,8.76,4.16,4.6,187.12,0.0,16.99,86.0,101.94,2.18,135.38
2004,10,29,10.25,86.0,0.0,17.14,14.59,15.87,16.99,5.1,20.04,14.94,101.94,2.18,3.68,0.59,3.08,135.38,2.76,4.46,0.86,3.6,134.94,0.0,16.73,91.31,102.0,3.7,147.19
2004,10,30,10.68,91.31,0.0,16.77,15.33,16.05,16.73,4.19,19.05,14.87,102.0,3.7,5.59,1.5,4.09,147.19,4.9,7.66,1.64,6.02,147.62,0.0,16.85,90.81,102.08,4.38,161.88
2004,10,31,10.68,90.81,0.0,16.87,15.34,16.11,16.85,3.34,18.63,15.29,102.08,4.38,6.11,1.67,4.44,161.88,5.54,7.26,2.54,4.72,162.0,0.0,16.76,88.81,102.03,2.85,180.5
